OrderID,CustomerID,ProductID,OrderDate,ShipDate,ShipMode,Sales,Order_Year,Order_Month,Order_Day,Order_Weekday,Shipping_Delay,Log_Sales,Scaled_Sales
US-2018-167920,JL-15835,OFF-BI-10004236,2018-09-12,2018-12-12,Second Class,29.36,2018,9,12,2,91,3.4131259525274293,0.0016459998557664
US-2018-167920,JL-15835,OFF-AP-10000159,2018-09-12,2018-12-12,Second Class,214.9,2018,9,12,2,91,5.3748153375207615,0.0122486527247743
US-2018-167920,JL-15835,OFF-BI-10003274,2018-09-12,2018-12-12,Second Class,15.92,2018,9,12,2,91,2.828496354178077,0.0008779732601026
US-2018-167920,JL-15835,TEC-AC-10001013,2018-09-12,2018-12-12,Second Class,146.45,2018,9,12,2,91,4.993489135261285,0.0083370887014716
US-2018-167920,JL-15835,OFF-ST-10004963,2018-09-12,2018-12-12,Second Class,15.14,2018,9,12,2,91,2.7813006628418027,0.0008334002880328
US-2018-167920,JL-15835,OFF-LA-10004409,2018-09-12,2018-12-12,Second Class,5.76,2018,9,12,2,91,1.9110228900548727,0.0002973817264757
US-2018-167920,JL-15835,TEC-CO-10001046,2018-09-12,2018-12-12,Second Class,1399.98,2018,9,12,2,91,7.244927270717623,0.0799698549561201
CA-2017-162383,MD-17350,OFF-BI-10002824,2017-05-09,2017-11-09,Standard Class,8.952,2017,5,9,1,184,2.297773535996824,0.0004797880429459
CA-2017-162383,MD-17350,OFF-BI-10001757,2017-05-09,2017-11-09,Standard Class,8.856,2017,5,9,1,184,2.288080406791164,0.0004743021386912
CA-2017-162383,MD-17350,FUR-CH-10004477,2017-05-09,2017-11-09,Standard Class,85.246,2017,5,9,1,184,4.457203678024437,0.0048395961597298
CA-2018-103415,MV-17485,FUR-FU-10000820,2018-03-12,2018-08-12,Standard Class,13.592,2018,3,12,0,153,2.680473433331976,0.0007449400819251
US-2018-112347,BS-11380,OFF-ST-10003306,2018-02-12,2018-06-12,Standard Class,114.288,2018,2,12,0,120,4.74743334553606,0.0064991964864611
US-2018-112347,BS-11380,OFF-BI-10003707,2018-02-12,2018-06-12,Standard Class,36.624,2018,2,12,0,120,3.627642144642747,0.0020610999443752
US-2018-112347,BS-11380,FUR-BO-10003546,2018-02-12,2018-06-12,Standard Class,242.352,2018,2,12,0,120,5.494508954860854,0.0138173927622865
US-2018-112347,BS-11380,TEC-PH-10000213,2018-02-12,2018-06-12,Standard Class,49.616,2018,2,12,0,120,3.924267731844583,0.0028035256535169
US-2018-112347,BS-11380,FUR-FU-10001488,2018-02-12,2018-06-12,Standard Class,508.704,2018,2,12,0,120,6.233830165068783,0.0290380341170671
US-2018-112347,BS-11380,TEC-PH-10004833,2018-02-12,2018-06-12,Standard Class,57.36,2018,2,12,0,120,4.066630723654585,0.0032460552633994
US-2018-112347,BS-11380,FUR-CH-10002335,2018-02-12,2018-06-12,Standard Class,906.68,2018,2,12,0,120,6.810891893578257,0.0517803073637864
CA-2017-136595,EM-13825,FUR-FU-10004671,2017-05-09,2017-07-09,First Class,21.204,2017,5,9,1,61,3.100272452827915,0.0011799265734573
US-2015-137155,DL-12925,OFF-AP-10002518,2015-01-11,2015-05-11,Standard Class,533.94,2015,1,11,6,120,6.282154591074067,0.0304801411980323
US-2015-137155,DL-12925,OFF-PA-10000806,2015-01-11,2015-05-11,Standard Class,167.94,2015,1,11,6,120,5.129543622299351,0.0095651312268299
US-2015-137155,DL-12925,FUR-FU-10003142,2015-01-11,2015-05-11,Standard Class,31.68,2015,1,11,6,120,3.486763269991802,0.001778575875256
US-2017-104815,RB-19570,FUR-BO-10003894,2017-03-09,2017-07-09,Standard Class,198.744,2017,3,9,3,122,5.2970365466483145,0.0113254207545701
CA-2018-157672,RB-19795,TEC-AC-10001714,2018-05-10,2018-07-10,First Class,63.824,2018,5,10,3,61,4.171675905158424,0.0036154394832186
CA-2015-133830,RL-19615,OFF-AR-10003045,2015-05-12,2015-10-12,Standard Class,26.46,2015,5,12,1,153,3.312730400339825,0.0014802798314044
CA-2015-133830,RL-19615,OFF-PA-10001363,2015-05-12,2015-10-12,Standard Class,49.12,2015,5,12,1,153,3.9144201300278674,0.0027751818148674
CA-2015-133830,RL-19615,OFF-FA-10002280,2015-05-12,2015-10-12,Standard Class,15.0,2015,5,12,1,153,2.772588722239781,0.0008254000109946
CA-2016-129532,YS-21880,OFF-ST-10004186,2016-08-12,2016-12-12,Standard Class,221.96,2016,8,12,4,122,5.406992383173693,0.0126520952668418
CA-2016-129532,YS-21880,TEC-AC-10000865,2016-08-12,2016-12-12,Standard Class,236.0,2016,8,12,4,122,5.468060141135132,0.0134544087640977
CA-2015-134726,SW-20755,TEC-AC-10000023,2015-02-11,2015-07-11,Second Class,41.94,2015,2,11,2,150,3.759803792450635,0.0023648818924815
CA-2015-134726,SW-20755,TEC-PH-10001750,2015-02-11,2015-07-11,Second Class,52.792,2015,2,11,2,150,3.985124757226205,0.0029850176526112
CA-2017-158778,DB-13210,FUR-FU-10000260,2017-05-09,2017-09-09,Standard Class,58.248,2017,5,9,1,123,4.081732024171257,0.0032967998777557
CA-2017-158778,DB-13210,FUR-CH-10001146,2017-05-09,2017-09-09,Standard Class,71.246,2017,5,9,1,123,4.2800769621381365,0.0040395684559133
CA-2017-158778,DB-13210,OFF-AR-10000896,2017-05-09,2017-09-09,Standard Class,7.872,2017,5,9,1,123,2.182900250048066,0.0004180716200801
CA-2017-158778,DB-13210,FUR-CH-10000309,2017-05-09,2017-09-09,Standard Class,887.271,2017,5,9,1,123,6.789276876614351,0.0506711832421168
CA-2017-152520,TH-21115,OFF-PA-10000289,2017-08-07,2017-12-07,Standard Class,12.96,2017,8,7,0,122,2.6361960973342264,0.0007088245455814
CA-2018-163209,MK-18160,OFF-PA-10001166,2018-03-05,2018-07-05,Standard Class,25.92,2018,3,5,0,122,3.2928695047765277,0.0014494216199715
CA-2018-163209,MK-18160,OFF-AR-10003651,2018-03-05,2018-07-05,Standard Class,22.96,2018,3,5,0,122,3.1763857732472487,0.0012802729054503
US-2016-130491,BH-11710,OFF-PA-10000791,2016-08-02,2016-11-02,First Class,9.54,2016,8,2,1,92,2.355177543113216,0.0005133892065062
US-2016-130491,BH-11710,OFF-FA-10000134,2016-08-02,2016-11-02,First Class,5.81,2016,8,2,1,92,1.918392120161421,0.0003002389682751
US-2016-130491,BH-11710,OFF-AR-10001149,2016-08-02,2016-11-02,First Class,5.76,2016,8,2,1,92,1.9110228900548727,0.0002973817264757
CA-2018-104885,DB-13555,OFF-AR-10001615,2018-02-03,2018-08-03,Standard Class,59.52,2018,2,3,5,181,4.102973888920155,0.003369488109131
CA-2018-104885,DB-13555,OFF-EN-10003286,2018-02-03,2018-08-03,Standard Class,57.96,2018,2,3,5,181,4.076859247881081,0.0032803421649915
CA-2018-104885,DB-13555,FUR-BO-10003660,2018-02-03,2018-08-03,Standard Class,441.96,2018,2,3,5,181,6.093479472514712,0.025223959183958
CA-2018-104885,DB-13555,OFF-PA-10002764,2018-02-03,2018-08-03,Standard Class,68.04,2018,2,3,5,181,4.234686046775173,0.0038563621117394
US-2017-157490,LB-16795,TEC-MA-10001695,2017-06-10,2017-07-10,First Class,703.71,2017,6,10,5,30,6.55778637066794,0.0401816200035269
US-2017-157490,LB-16795,OFF-BI-10002824,2017-06-10,2017-07-10,First Class,17.904,2017,6,10,5,30,2.9393735398846066,0.0009913486147006
US-2017-157490,LB-16795,OFF-BI-10002571,2017-06-10,2017-07-10,First Class,11.976,2017,6,10,5,30,2.563101497373057,0.0006525940269703
US-2017-157490,LB-16795,TEC-AC-10001553,2017-06-10,2017-07-10,First Class,67.96,2017,6,10,5,30,4.233526626355437,0.0038517905248604
CA-2016-161452,CA-11965,FUR-CH-10003973,2016-05-04,2016-11-04,Standard Class,892.224,2016,5,4,2,184,6.7948373892870615,0.0509542216147599
CA-2018-110821,CK-12205,TEC-AC-10001552,2018-07-08,2018-08-08,First Class,119.448,2018,7,8,6,31,4.791218124522859,0.0067940638401535
CA-2018-110821,CK-12205,OFF-ST-10002790,2018-07-08,2018-08-08,First Class,118.16,2018,7,8,6,31,4.780467127845082,0.0067204612914024
CA-2018-146493,CV-12805,OFF-BI-10003676,2018-01-06,2018-05-06,Standard Class,53.9,2018,1,6,5,120,4.005513348515485,0.0030483341308847
CA-2015-105417,VS-21820,FUR-FU-10004864,2015-07-01,2015-12-01,Standard Class,76.728,2015,7,1,2,153,4.353215552819762,0.0043528364467935
CA-2015-105417,VS-21820,OFF-BI-10003708,2015-07-01,2015-12-01,Standard Class,10.43,2015,7,1,2,153,2.4362414778067194,0.0005642481105345
US-2017-140158,DR-12940,OFF-BI-10000977,2017-04-10,2017-08-10,Standard Class,30.4,2017,4,10,0,122,3.446807892914208,0.0017054304851928
US-2017-140158,DR-12940,TEC-CO-10001449,2017-04-10,2017-08-10,Standard Class,5399.91,2017,4,10,0,122,8.594322736873234,0.3085451987651686
US-2017-140158,DR-12940,OFF-ST-10000136,2017-04-10,2017-08-10,Standard Class,119.1,2017,4,10,0,122,4.788324729085938,0.0067741774372301
CA-2018-133487,TS-21655,OFF-AP-10001271,2018-06-05,2018-09-05,Second Class,152.94,2018,6,5,1,92,5.036562916106171,0.0087079586870265
CA-2015-142951,JG-15115,TEC-AC-10002331,2015-08-10,2015-08-10,Same Day,23.472,2015,8,10,0,0,3.1975296068486023,0.0013095310614756
CA-2018-107958,AH-10120,OFF-PA-10000357,2018-02-07,2018-05-07,First Class,163.96,2018,2,7,2,89,5.10570302026865,0.009337694779602
CA-2018-107958,AH-10120,OFF-BI-10001787,2018-02-07,2018-05-07,First Class,5.232,2018,2,7,2,89,1.8296973085684471,0.0002672092530747
US-2016-142811,JL-15850,TEC-PH-10003095,2016-02-04,2016-07-04,Standard Class,87.8,2016,2,4,3,151,4.486386649998124,0.0049855440708403
CA-2015-150203,JB-15925,OFF-AP-10001469,2015-05-12,2015-07-12,First Class,250.26,2015,5,12,1,61,5.526488259576272,0.0142692941252708
US-2018-101518,PB-19105,TEC-AC-10001553,2018-03-11,2018-08-11,Standard Class,40.776,2018,3,11,6,153,3.732322011956773,0.0022983653033927
CA-2016-149636,SP-20620,OFF-PA-10004041,2016-06-01,2016-12-01,Standard Class,29.6,2016,6,1,2,183,3.4210000089583352,0.0016597146164032
CA-2016-149636,SP-20620,OFF-BI-10002764,2016-06-01,2016-12-01,Standard Class,1.938,2016,6,1,2,183,1.0777290777516857,7.897416333388458e-05
CA-2016-108588,BG-11695,OFF-AR-10001615,2016-05-01,2016-10-01,Standard Class,59.52,2016,5,1,6,153,4.102973888920155,0.003369488109131
CA-2016-108588,BG-11695,OFF-EN-10000461,2016-05-01,2016-10-01,Standard Class,17.48,2016,5,1,6,153,2.916689066213538,0.0009671192042421
CA-2016-108588,BG-11695,OFF-BI-10004506,2016-05-01,2016-10-01,Standard Class,13.168,2016,5,1,6,153,2.6509859004805323,0.0007207106714666
CA-2018-143294,JD-15790,OFF-PA-10000743,2018-02-06,2018-08-06,Standard Class,10.688,2018,2,6,1,181,2.4585626744483986,0.0005789914782191
CA-2015-155390,BG-11035,OFF-PA-10003641,2015-06-12,2015-11-12,Standard Class,42.208,2015,6,12,4,153,3.76602566329059,0.002380196708526
CA-2018-123071,CC-12550,OFF-PA-10003729,2018-03-12,2018-06-12,First Class,10.368,2018,3,12,0,92,2.4308023907947995,0.0005607051307033
CA-2016-103093,FO-14305,OFF-EN-10003286,2016-03-02,2016-07-02,Standard Class,74.52,2016,3,2,2,122,4.324397521837245,0.0042266606489344
US-2018-118941,BB-11545,OFF-AR-10004078,2018-12-08,2018-12-08,Same Day,17.52,2018,12,8,5,0,2.918851229218033,0.0009694049976816
US-2018-118941,BB-11545,FUR-CH-10002331,2018-12-08,2018-12-08,Same Day,1779.9,2018,12,8,5,0,7.48487413348196,0.1016803210442601
US-2018-118941,BB-11545,OFF-AR-10001953,2018-12-08,2018-12-08,Same Day,219.9,2018,12,8,5,0,5.397710110426072,0.0125343769047088
CA-2017-155978,TS-21205,TEC-PH-10002885,2017-01-08,2017-01-08,Same Day,1039.728,2017,1,8,6,0,6.947675747249692,0.0593833135021704
CA-2017-155978,TS-21205,OFF-AP-10002892,2017-01-08,2017-01-08,Same Day,45.96,2017,1,8,6,0,3.849296175519841,0.0025946041331488
CA-2016-132136,FO-14305,OFF-BI-10002706,2016-08-03,2016-12-03,Standard Class,8.568,2016,8,3,2,122,2.258424197208276,0.0004578444259269
CA-2017-162236,ER-13855,OFF-ST-10003442,2017-04-11,2017-06-11,Second Class,45.248,2017,4,11,1,61,3.834018219780175,0.0025539170099261
CA-2017-162236,ER-13855,FUR-TA-10002533,2017-04-11,2017-06-11,Second Class,876.3,2017,4,11,1,61,6.776849009134338,0.0500442472465046
CA-2017-162236,ER-13855,OFF-SU-10003505,2017-04-11,2017-06-11,Second Class,185.376,2017,4,11,1,61,5.2277661385970005,0.0105615085870973
US-2016-145121,MP-17965,OFF-BI-10001078,2016-02-10,2016-06-10,Standard Class,26.9,2016,2,10,2,121,3.32862668882732,0.0015054235592386
CA-2018-157413,BW-11065,OFF-ST-10002756,2018-01-06,2018-06-06,Standard Class,324.744,2018,1,6,5,151,5.786111796802321,0.0185256700889185
US-2018-109316,MG-17680,FUR-BO-10004834,2018-08-06,2018-10-06,First Class,1497.666,2018,8,6,0,61,7.312330658065461,0.0855521054043357
US-2018-109316,MG-17680,TEC-PH-10000307,2018-08-06,2018-10-06,First Class,17.52,2018,8,6,0,61,2.918851229218033,0.0009694049976816
CA-2018-152436,CW-11905,OFF-ST-10000036,2018-08-12,2018-10-12,Second Class,592.74,2018,8,12,6,61,6.386441513101758,0.0338402575540615
CA-2016-127327,PW-19030,FUR-CH-10004218,2016-03-02,2016-07-02,Standard Class,90.882,2016,3,2,2,122,4.520505145106845,0.0051616644553519
CA-2017-104311,AS-10090,OFF-ST-10000321,2017-02-05,2017-06-05,Standard Class,18.936,2017,2,5,6,120,2.992527142605043,0.001050322085439
CA-2017-104311,AS-10090,OFF-ST-10002957,2017-02-05,2017-06-05,Standard Class,12.672,2017,2,5,6,120,2.6153499458132896,0.0006923668328171
CA-2017-104311,AS-10090,OFF-LA-10000973,2017-02-05,2017-06-05,Standard Class,5.04,2017,2,5,6,120,1.7984040119467235,0.0002562374445652
CA-2018-135587,BH-11710,OFF-AP-10004540,2018-07-12,2018-12-12,Standard Class,320.64,2018,7,12,3,153,5.773432907679949,0.0182911476820283
CA-2018-135587,BH-11710,TEC-AC-10001266,2018-07-12,2018-12-12,Standard Class,52.0,2018,7,12,3,153,3.970291913552122,0.0029397589425096
CA-2018-152261,JA-15970,OFF-BI-10002353,2018-02-03,2018-06-03,Standard Class,18.528,2018,2,3,5,120,2.971849333090659,0.0010270069923564
US-2018-166233,MO-17950,TEC-AC-10002167,2018-03-07,2018-09-07,Standard Class,24.0,2018,3,7,2,184,3.218875824868201,0.0013397035348766
CA-2017-101672,DB-12910,OFF-LA-10002271,2017-03-10,2017-07-10,Standard Class,6.16,2017,3,10,4,122,1.9685099809725544,0.0003202396608705
CA-2017-101672,DB-12910,FUR-CH-10004063,2017-03-10,2017-07-10,Standard Class,915.136,2017,3,10,4,122,6.820164825269031,0.0522635240968915
CA-2017-101672,DB-12910,OFF-PA-10004610,2017-03-10,2017-07-10,Standard Class,8.56,2017,3,10,4,122,2.25758772706331,0.000457387267239
CA-2017-101672,DB-12910,OFF-PA-10001878,2017-03-10,2017-07-10,Standard Class,97.82,2017,3,10,4,122,4.593300013417604,0.005558135327429
CA-2018-118017,LC-16870,OFF-AR-10003856,2018-03-12,2018-06-12,Second Class,13.344,2018,3,12,0,92,2.663331736302832,0.0007307681626003
CA-2018-118017,LC-16870,TEC-AC-10002006,2018-03-12,2018-06-12,Second Class,76.752,2018,3,12,0,92,4.3535242742011695,0.0043542079228572
CA-2018-118017,LC-16870,TEC-AC-10002006,2018-03-12,2018-06-12,Second Class,102.336,2018,3,12,0,92,4.637985814929714,0.0058162014067458
CA-2018-118017,LC-16870,OFF-PA-10002246,2018-03-12,2018-06-12,Second Class,10.32,2018,3,12,0,92,2.4265710727750367,0.000557962178576
CA-2018-118017,LC-16870,OFF-SU-10004782,2018-03-12,2018-06-12,Second Class,47.32,2018,3,12,0,92,3.87784555362656,0.002672321110091
CA-2018-118017,LC-16870,FUR-FU-10004351,2018-03-12,2018-06-12,Second Class,23.376,2018,3,12,0,92,3.193599041683408,0.0013040451572208
CA-2018-118017,LC-16870,FUR-FU-10004270,2018-03-12,2018-06-12,Second Class,16.72,2018,3,12,0,92,2.8746939451769347,0.0009236891288921
CA-2018-118017,LC-16870,FUR-FU-10004053,2018-03-12,2018-06-12,Second Class,16.192,2018,3,12,0,92,2.844444159340209,0.000893516655491
CA-2017-149762,RD-19720,FUR-TA-10004147,2017-03-12,2017-07-12,Standard Class,268.704,2017,3,12,6,122,5.597325061329732,0.015323273480213
CA-2017-149762,RD-19720,OFF-AR-10001662,2017-03-12,2017-07-12,Standard Class,21.92,2017,3,12,6,122,3.132009891846539,0.0012208422760239
CA-2017-149762,RD-19720,OFF-ST-10001558,2017-03-12,2017-07-12,Standard Class,48.72,2017,3,12,6,122,3.9064072666425114,0.0027523238804726
CA-2017-149762,RD-19720,FUR-BO-10001337,2017-03-12,2017-07-12,Standard Class,205.666,2017,3,12,6,122,5.331103963559373,0.0117209773092713
CA-2018-100783,JK-16120,OFF-AR-10000380,2018-04-09,2018-08-09,Second Class,30.384,2018,4,9,0,122,3.446298208907252,0.001704516167817
CA-2016-152513,JP-16135,OFF-BI-10002706,2016-04-07,2016-08-07,Second Class,22.848,2016,4,7,3,122,3.17170035637577,0.0012738726838197
CA-2015-131009,SC-20380,OFF-FA-10004395,2015-01-03,2015-05-03,Standard Class,18.84,2015,1,3,5,120,2.987700101856727,0.0010448361811843
CA-2015-131009,SC-20380,FUR-CH-10001270,2015-01-03,2015-05-03,Standard Class,362.25,2015,1,3,5,120,5.895091302450393,0.0206689443074428
CA-2015-131009,SC-20380,FUR-FU-10001095,2015-01-03,2015-05-03,Standard Class,63.552,2015,1,3,5,120,4.167471100546205,0.0035998960878302
CA-2015-131009,SC-20380,OFF-ST-10001469,2015-01-03,2015-05-03,Standard Class,129.552,2015,1,3,5,120,4.871771614828633,0.0073714552629651
CA-2015-138359,KH-16330,OFF-ST-10000636,2015-01-04,2015-06-04,Standard Class,66.96,2015,1,4,6,151,4.218919296803732,0.0037946456888735
CA-2015-138359,KH-16330,OFF-BI-10000145,2015-01-04,2015-06-04,Standard Class,6.24,2015,1,4,6,151,1.979621206397625,0.0003248112477494
CA-2018-131807,GG-14650,FUR-CH-10001190,2018-05-10,2018-10-10,Standard Class,435.168,2018,5,10,3,153,6.078027490232841,0.024835831457935
CA-2018-131807,GG-14650,OFF-FA-10002780,2018-05-10,2018-10-10,Standard Class,14.9,2018,5,10,3,153,2.766319109226186,0.0008196855273959
CA-2018-131807,GG-14650,OFF-AP-10004052,2018-05-10,2018-10-10,Standard Class,15.8,2018,5,10,3,153,2.8213788864092133,0.0008711158797841
CA-2018-131807,GG-14650,FUR-FU-10004666,2018-05-10,2018-10-10,Standard Class,72.9,2018,5,10,3,153,4.302712827954156,0.0041340860146357
CA-2018-131807,GG-14650,FUR-TA-10004086,2018-05-10,2018-10-10,Standard Class,206.352,2018,5,10,3,153,5.334417832172759,0.0117601786667584
CA-2018-131807,GG-14650,TEC-PH-10000702,2018-05-10,2018-10-10,Standard Class,7.992,2018,5,10,3,153,2.196335293151336,0.0004249290003985
CA-2017-157707,CC-12610,FUR-BO-10001567,2017-10-10,2017-12-10,First Class,90.882,2017,10,10,1,61,4.520505145106845,0.0051616644553519
CA-2017-157707,CC-12610,TEC-PH-10002583,2017-10-10,2017-12-10,First Class,15.992,2017,10,10,1,61,2.832742645059529,0.0008820876882936
CA-2017-157707,CC-12610,FUR-CH-10004853,2017-10-10,2017-12-10,First Class,120.784,2017,10,10,1,61,4.802248983756953,0.006870409341032
CA-2015-103800,DP-13000,OFF-PA-10000174,2015-03-01,2015-07-01,Standard Class,16.448,2015,3,1,6,122,2.859225028899328,0.0009081457335036
US-2018-105998,CR-12580,TEC-AC-10004469,2018-03-11,2018-05-11,First Class,199.75,2018,3,11,6,61,5.302060352826871,0.0113829084595729
US-2018-105998,CR-12580,FUR-TA-10001095,2018-03-11,2018-05-11,First Class,1673.184,2018,3,11,6,61,7.42308116137704,0.0955820527270829
US-2015-148194,BS-11365,FUR-FU-10001852,2015-04-05,2015-07-05,First Class,12.18,2015,4,5,6,91,2.578700529074361,0.0006642515735116
US-2015-148194,BS-11365,OFF-AP-10000696,2015-04-05,2015-07-05,First Class,57.68,2015,4,5,6,91,4.072098953274781,0.0032643416109152
US-2016-151407,RD-19585,TEC-PH-10003885,2016-08-11,2016-12-11,Standard Class,263.96,2016,8,11,3,122,5.579578871196895,0.0150521783782912
CA-2015-143210,AA-10645,TEC-PH-10004434,2015-01-12,2015-03-12,First Class,271.9,2015,1,12,0,59,5.609105427714293,0.0155059083760271
CA-2015-143210,AA-10645,FUR-FU-10003878,2015-01-12,2015-03-12,First Class,45.84,2015,1,12,0,59,3.8467375387295166,0.0025877467528304
CA-2015-143210,AA-10645,FUR-FU-10002268,2015-01-12,2015-03-12,First Class,9.82,2015,1,12,0,59,2.381396273418336,0.0005293897605825
CA-2017-139808,MC-18100,OFF-FA-10001883,2017-07-10,2017-11-10,Standard Class,93.36,2017,7,10,0,123,4.547117254539474,0.0053032693589275
US-2015-131870,NF-18595,FUR-FU-10002501,2015-09-09,2015-11-09,First Class,60.672,2015,9,9,2,61,4.1218300191569615,0.0034353189601879
US-2015-131870,NF-18595,OFF-AR-10000634,2015-09-09,2015-11-09,First Class,30.816,2015,9,9,2,61,3.4599693079053893,0.0017292027369633
CA-2018-167227,NP-18670,OFF-AP-10001962,2018-02-11,2018-05-11,First Class,83.9,2018,2,11,6,89,4.441474093317302,0.0047626792104915
CA-2018-167227,NP-18670,OFF-PA-10001838,2018-02-11,2018-05-11,First Class,11.76,2018,2,11,6,89,2.546315277916644,0.0006402507423971
CA-2017-158806,NM-18520,FUR-FU-10004270,2017-07-01,2017-11-01,Standard Class,23.076,2017,7,1,5,123,3.1812154936855244,0.0012869017064248
CA-2017-158806,NM-18520,OFF-PA-10004621,2017-07-01,2017-11-01,Standard Class,25.92,2017,7,1,5,123,3.2928695047765277,0.0014494216199715
CA-2018-130834,JM-16195,OFF-PA-10003673,2018-03-11,2018-06-11,Second Class,16.272,2018,3,11,6,92,2.8490866932125063,0.0008980882423699
CA-2017-168543,DK-13225,OFF-AP-10000938,2017-03-07,2017-07-07,Standard Class,706.86,2017,3,7,1,122,6.562246334027572,0.0403616262368856
CA-2017-132997,LW-17215,TEC-PH-10000586,2017-07-11,2017-09-11,First Class,263.96,2017,7,11,1,62,5.579578871196895,0.0150521783782912
CA-2017-132997,LW-17215,TEC-PH-10003811,2017-07-11,2017-09-11,First Class,359.97,2017,7,11,1,62,5.888794852386603,0.0205386540813927
CA-2017-132997,LW-17215,OFF-PA-10004983,2017-07-11,2017-09-11,First Class,12.96,2017,7,11,1,62,2.6361960973342264,0.0007088245455814
CA-2017-132997,LW-17215,OFF-ST-10003479,2017-07-11,2017-09-11,First Class,116.82,2017,7,11,1,62,4.7691580360935415,0.0066438872111799
CA-2017-132997,LW-17215,OFF-BI-10004318,2017-07-11,2017-09-11,First Class,276.784,2017,7,11,1,62,5.626843833269197,0.0157850037549871
CA-2018-151750,JM-15250,OFF-ST-10002743,2018-01-01,2018-05-01,Standard Class,454.56,2018,1,1,0,120,6.12152743140615,0.0259439841173928
CA-2018-151750,JM-15250,FUR-FU-10002116,2018-01-01,2018-05-01,Standard Class,141.42,2018,1,1,0,120,4.958780438553979,0.0080496501764575
CA-2018-151750,JM-15250,FUR-CH-10003199,2018-01-01,2018-05-01,Standard Class,310.744,2018,1,1,0,120,5.742182338184078,0.017725642385102
CA-2018-151750,JM-15250,OFF-AR-10003158,2018-01-01,2018-05-01,Standard Class,12.736,2018,1,1,0,120,2.6200201235951743,0.0006960241023203
CA-2018-151750,JM-15250,OFF-BI-10000301,2018-01-01,2018-05-01,Standard Class,6.47,2018,1,1,0,120,2.010894999144726,0.0003379545600264
CA-2018-151750,JM-15250,OFF-BI-10000343,2018-01-01,2018-05-01,Standard Class,13.748,2018,1,1,0,120,2.691107480371898,0.000753854676339
CA-2018-151750,JM-15250,OFF-AP-10004708,2018-01-01,2018-05-01,Standard Class,15.224,2018,1,1,0,120,2.7864916274087728,0.0008382004542557
US-2016-117492,NS-18640,OFF-AP-10001492,2016-07-08,2016-09-08,First Class,77.58,2016,7,8,4,62,4.364117214130314,0.0044015238470543
CA-2017-130393,JM-15865,FUR-CH-10002647,2017-01-12,2017-03-12,Second Class,248.43,2017,1,12,3,59,5.519178314704694,0.0141647190754148
CA-2017-130393,JM-15865,OFF-AP-10004859,2017-01-12,2017-03-12,Second Class,11.648,2017,1,12,3,59,2.537499099907171,0.0006338505207666
CA-2017-130393,JM-15865,FUR-CH-10004477,2017-01-12,2017-03-12,Second Class,85.246,2017,1,12,3,59,4.457203678024437,0.0048395961597298
CA-2018-144820,LW-16825,OFF-AR-10004817,2018-03-10,2018-07-10,Second Class,20.64,2018,3,10,5,122,3.074543453978281,0.0011476968859607
US-2018-150070,JA-15970,FUR-CH-10004860,2018-07-09,2018-12-09,Standard Class,161.568,2018,7,9,0,153,5.091096375777642,0.0092010043319214
CA-2017-100993,AZ-10750,OFF-LA-10003223,2017-05-02,2017-10-02,Standard Class,14.73,2017,5,2,1,153,2.7555697170701863,0.0008099709052782
CA-2017-100993,AZ-10750,OFF-ST-10004340,2017-05-02,2017-10-02,Standard Class,186.54,2017,5,2,1,153,5.233992155991479,0.0106280251761861
CA-2017-100993,AZ-10750,FUR-TA-10001095,2017-05-02,2017-10-02,Standard Class,557.728,2017,5,2,1,153,6.325662771550828,0.0318395025564885
CA-2017-100993,AZ-10750,TEC-PH-10001448,2017-05-02,2017-10-02,Standard Class,159.968,2017,5,2,1,153,5.081205587465545,0.0091095725943424
CA-2017-131296,MS-17830,FUR-TA-10002622,2017-04-10,2017-09-10,Standard Class,239.372,2017,4,10,0,153,5.482187723331842,0.0136471011510455
CA-2016-168207,LT-17110,FUR-FU-10004909,2016-02-11,2016-06-11,Standard Class,96.96,2016,2,11,3,121,4.584559232083967,0.0055089907684803
CA-2016-168207,LT-17110,OFF-BI-10001524,2016-02-11,2016-06-11,Standard Class,117.488,2016,2,11,3,121,4.774811689624672,0.0066820599616192
CA-2016-168207,LT-17110,OFF-BI-10003355,2016-02-11,2016-06-11,Standard Class,11.952,2016,2,11,3,121,2.561250216375334,0.0006512225509066
CA-2016-168207,LT-17110,FUR-BO-10004357,2016-02-11,2016-06-11,Standard Class,512.499,2016,2,11,3,121,6.241248081947048,0.0292548987696373
CA-2017-166429,TG-21310,TEC-CO-10002095,2017-02-09,2017-08-09,Standard Class,999.98,2017,2,9,3,181,6.908734799095638,0.0571119205613634
CA-2016-112767,DK-12985,FUR-TA-10003469,2016-02-08,2016-06-08,Standard Class,277.5,2016,2,8,0,121,5.629418059367339,0.0158259194575537
CA-2016-140375,SG-20470,OFF-PA-10001870,2016-02-10,2016-05-10,Second Class,19.44,2016,2,10,2,90,3.017493765335504,0.0010791230827764
CA-2016-140375,SG-20470,OFF-BI-10000320,2016-02-10,2016-05-10,Second Class,7.38,2016,2,10,2,90,2.1258479144939915,0.0003899563607745
CA-2016-136700,DB-13120,OFF-PA-10004519,2016-06-12,2016-11-12,Second Class,8.96,2016,6,12,6,153,2.298577071596507,0.0004802452016338
